"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"03/01/2025","5.800","5.850","5.875","5.775","58,07M","-0,85%"
"02/01/2025","5.850","5.700","5.850","5.700","82,91M","2,63%"
"30/12/2024","5.700","5.675","5.750","5.650","96,78M","-1,72%"
"27/12/2024","5.800","5.750","5.850","5.750","46,13M","0,87%"
"24/12/2024","5.750","5.825","5.875","5.750","41,24M","-1,29%"
"23/12/2024","5.825","5.800","5.875","5.725","82,91M","2,64%"
"20/12/2024","5.675","5.675","5.750","5.625","148,57M","0,00%"
"19/12/2024","5.675","5.625","5.725","5.600","277,79M","-2,58%"
"18/12/2024","5.825","5.925","6.000","5.775","153,16M","-2,10%"
"17/12/2024","5.950","6.050","6.075","5.925","72,11M","-2,06%"
"16/12/2024","6.075","5.900","6.100","5.900","105,38M","0,83%"
"13/12/2024","6.025","6.025","6.100","5.975","135,58M","-1,63%"
"12/12/2024","6.125","6.200","6.225","6.100","96,71M","-2,78%"
"11/12/2024","6.300","6.300","6.400","6.300","62,51M","0,00%"
"10/12/2024","6.300","6.275","6.325","6.225","92,25M","-1,18%"
"09/12/2024","6.375","6.175","6.375","6.175","74,22M","2,41%"
"06/12/2024","6.225","6.200","6.275","6.125","75,99M","1,22%"
"05/12/2024","6.150","6.350","6.375","6.150","69,53M","-3,53%"
"04/12/2024","6.375","6.275","6.450","6.225","75,26M","1,59%"
"03/12/2024","6.275","6.100","6.275","6.100","99,51M","4,58%"
"02/12/2024","6.000","6.175","6.250","5.975","114,56M","-2,44%"
"29/11/2024","6.150","6.325","6.375","6.125","157,63M","-4,65%"
"28/11/2024","6.450","6.350","6.525","6.350","81,88M","0,78%"
"26/11/2024","6.400","6.600","6.600","6.325","107,19M","-2,66%"
"25/11/2024","6.575","6.325","6.600","6.325","183,45M","5,20%"
"22/11/2024","6.250","6.125","6.300","6.100","80,24M","1,63%"
"21/11/2024","6.150","6.225","6.225","6.125","76,58M","-1,20%"
"20/11/2024","6.225","6.325","6.350","6.200","68,71M","-0,40%"
"19/11/2024","6.250","6.375","6.375","6.225","95,50M","-1,19%"
"18/11/2024","6.325","6.350","6.425","6.225","80,65M","-0,39%"
"15/11/2024","6.350","6.300","6.400","6.300","41,08M","-0,39%"
"14/11/2024","6.375","6.375","6.475","6.350","69,75M","-0,78%"
"13/11/2024","6.425","6.500","6.550","6.400","102,75M","0,78%"
"12/11/2024","6.375","6.375","6.450","6.325","117,28M","0,39%"
"11/11/2024","6.350","6.300","6.450","6.150","125,61M","0,40%"
"08/11/2024","6.325","6.425","6.525","6.275","192,68M","-1,56%"
"07/11/2024","6.425","6.500","6.550","6.425","154,76M","-1,91%"
"06/11/2024","6.550","6.925","6.925","6.550","147,27M","-5,42%"
"05/11/2024","6.925","6.725","6.950","6.675","88,66M","2,59%"
"04/11/2024","6.750","6.600","6.800","6.525","80,21M","1,50%"
"01/11/2024","6.650","6.725","6.725","6.550","101,42M","-0,75%"
"31/10/2024","6.700","6.750","6.825","6.700","126,73M","-0,74%"
"30/10/2024","6.750","6.575","6.775","6.575","122,13M","-1,10%"
"29/10/2024","6.825","6.800","6.850","6.725","91,27M","0,00%"
"28/10/2024","6.825","7.075","7.075","6.800","114,50M","-3,19%"
"25/10/2024","7.050","6.975","7.050","6.975","34,64M","1,08%"
"24/10/2024","6.975","7.000","7.150","6.975","65,88M","-1,41%"
"23/10/2024","7.075","7.075","7.125","7.025","38,22M","0,00%"
"22/10/2024","7.075","7.150","7.175","7.075","43,58M","-1,74%"
"21/10/2024","7.200","7.250","7.250","7.125","43,06M","0,35%"
"18/10/2024","7.175","7.275","7.300","7.175","57,38M","-0,69%"
"17/10/2024","7.225","7.050","7.250","7.000","90,22M","3,21%"
"16/10/2024","7.000","7.050","7.075","6.925","133,02M","-0,71%"
"15/10/2024","7.050","7.000","7.100","6.925","90,36M","1,81%"
"14/10/2024","6.925","6.925","6.975","6.900","55,89M","-0,36%"
"11/10/2024","6.950","7.025","7.025","6.925","45,33M","0,00%"
"10/10/2024","6.950","6.925","7.050","6.900","44,29M","0,00%"
"09/10/2024","6.950","7.075","7.175","6.950","76,52M","-1,77%"
"08/10/2024","7.075","6.825","7.175","6.775","132,14M","2,91%"
"07/10/2024","6.875","6.925","6.925","6.800","103,94M","-1,08%"
"04/10/2024","6.950","7.025","7.050","6.900","79,49M","-1,42%"
"03/10/2024","7.050","7.000","7.075","6.900","86,26M","1,08%"
"02/10/2024","6.975","7.025","7.100","6.925","91,08M","-1,06%"
"01/10/2024","7.050","7.000","7.075","6.950","82,69M","1,81%"
"30/09/2024","6.925","7.000","7.025","6.875","166,20M","-1,77%"
"27/09/2024","7.050","7.025","7.125","7.000","161,41M","-1,74%"
"26/09/2024","7.175","7.175","7.200","7.100","173,04M","-0,35%"
"25/09/2024","7.200","7.350","7.350","7.050","192,20M","-3,03%"
"24/09/2024","7.425","7.400","7.475","7.375","81,82M","-0,34%"
"23/09/2024","7.450","7.325","7.450","7.300","79,68M","2,05%"
"20/09/2024","7.300","7.400","7.425","7.300","97,90M","-1,35%"
"19/09/2024","7.400","7.450","7.550","7.400","124,38M","0,00%"
"18/09/2024","7.400","7.375","7.450","7.350","47,28M","-0,34%"
"17/09/2024","7.425","7.325","7.450","7.300","96,43M","2,06%"
"13/09/2024","7.275","7.300","7.300","7.225","45,85M","-0,34%"
"12/09/2024","7.300","7.375","7.425","7.300","68,25M","-1,02%"
"11/09/2024","7.375","7.300","7.400","7.275","91,82M","1,72%"
"10/09/2024","7.250","7.250","7.275","7.225","73,52M","0,00%"
"09/09/2024","7.250","7.250","7.250","7.200","71,43M","0,00%"
"06/09/2024","7.250","7.175","7.275","7.150","63,62M","1,05%"
"05/09/2024","7.175","7.125","7.225","7.125","59,43M","0,00%"
"04/09/2024","7.175","7.000","7.175","7.000","78,79M","1,41%"
"03/09/2024","7.075","7.200","7.250","7.050","75,10M","-1,74%"
"02/09/2024","7.200","7.200","7.275","7.125","82,18M","1,05%"
"30/08/2024","7.125","7.100","7.175","7.075","153,76M","0,35%"
"29/08/2024","7.100","7.300","7.300","7.100","94,48M","-1,73%"
"28/08/2024","7.225","7.025","7.225","7.000","114,61M","2,85%"
"27/08/2024","7.025","7.025","7.050","6.925","91,69M","-0,35%"
"26/08/2024","7.050","7.050","7.100","7.000","78,52M","0,00%"
"23/08/2024","7.050","7.000","7.075","6.975","111,75M","0,00%"
"22/08/2024","7.050","7.150","7.175","6.925","157,32M","-2,76%"
"21/08/2024","7.250","7.300","7.300","7.225","88,49M","0,69%"
"20/08/2024","7.200","7.200","7.350","7.150","102,62M","0,70%"
"19/08/2024","7.150","7.075","7.150","7.025","50,25M","1,06%"
"16/08/2024","7.075","7.075","7.125","7.025","64,27M","0,71%"
"15/08/2024","7.025","7.075","7.075","6.925","75,96M","-0,71%"
"14/08/2024","7.075","7.075","7.100","7.025","97,70M","1,07%"
"13/08/2024","7.000","6.850","7.000","6.850","68,67M","1,45%"
"12/08/2024","6.900","6.875","6.900","6.775","50,76M","0,73%"
"09/08/2024","6.850","6.825","6.900","6.800","79,71M","0,74%"
"08/08/2024","6.800","6.800","6.850","6.725","81,41M","0,37%"
"07/08/2024","6.775","6.725","6.775","6.650","84,63M","2,26%"
"06/08/2024","6.625","6.650","6.700","6.525","95,79M","0,76%"
"05/08/2024","6.575","6.700","6.725","6.500","184,38M","-3,31%"
"02/08/2024","6.800","6.700","6.875","6.675","167,89M","0,74%"
"01/08/2024","6.750","6.550","6.750","6.500","163,09M","5,47%"
"31/07/2024","6.400","6.400","6.475","6.375","99,00M","-1,16%"
"30/07/2024","6.475","6.475","6.550","6.375","87,54M","0,00%"
"29/07/2024","6.475","6.550","6.550","6.450","54,44M","-1,15%"
"26/07/2024","6.550","6.575","6.625","6.500","76,52M","-0,38%"
"25/07/2024","6.575","6.450","6.575","6.400","66,66M","1,54%"
"24/07/2024","6.475","6.500","6.575","6.475","63,94M","-2,26%"
"23/07/2024","6.625","6.750","6.750","6.550","77,86M","-1,12%"
"22/07/2024","6.700","6.575","6.700","6.525","110,47M","2,68%"
